"lb" "mle" "ub" "ce" "Z" "cZ"
"Pik3ip1" -6.59663735853438 -1.92401922957252 1.37429944969466 0 -1.16809944207922 -0.000159035379003905
"Nlk" -6.5050173952214 -3.06926877098474 1.83239926625955 0 -1.16747426569774 -0.000159035379003905
"Abcf1" -6.59663735853438 -2.10725915619848 1.46591941300764 0 -1.16709621441962 -0.000159035379003905
"Zfp292" -6.64244734019087 -3.11507875264123 1.92401922957252 0 -1.16675199034588 -0.000159035379003905
"Porcn" -6.55082737687789 -2.0156391928855 1.42010943135115 0 -1.16493338072863 -0.000159035379003905
"Dlc1" -6.9173072301298 -2.15306913785497 1.55753937632062 0 -1.15981734469584 -0.000159035379003905
"Zbtb11" -6.55082737687789 -2.56535897276336 1.78658928460306 0 -1.15881851506946 -0.000159035379003905
"Lrrc4b" -4.53518818399236 -1.51172939466413 1.05362957809924 0 -1.15864735468715 -0.000159035379003905
"Cdk4" -6.45920741356491 -3.02345878932825 1.92401922957252 0 -1.15043224925046 -0.000159035379003905
"0610011F06Rik" -6.82568726681682 -2.4279290277939 1.78658928460306 0 -1.1497571194971 -0.000159035379003905
"Cpne2" -6.5050173952214 -1.87820924791604 1.37429944969466 0 -1.14604483664874 -0.000159035379003905
"Timp2" -6.55082737687789 -2.06144917454199 1.51172939466413 0 -1.14495854367719 -0.000159035379003905
"Cry2" -4.76423809227481 -1.6033493579771 1.14524954141222 0 -1.14477622408751 -0.000159035379003905
"Bfar" -6.87149724847331 -2.06144917454199 1.60334935797711 0 -1.14010991236614 -0.000159035379003905
"Magi1" -4.8100480739313 -1.6033493579771 1.14524954141222 0 -1.13822650925571 -0.000159035379003905
"Ubl3" -6.45920741356491 -1.55753937632061 1.14524954141222 0 -1.1334667592256 -0.000159035379003905
"Sec61a2" -5.40557783546566 -1.6033493579771 1.19105952306871 0 -1.1324038425544 -0.000159035379003905
"Cisd1" -6.77987728516033 -1.96982921122901 1.51172939466413 0 -1.12866081601934 -0.000159035379003905
"Sypl" -4.76423809227481 -1.6033493579771 1.19105952306871 0 -1.12385791749093 -0.000159035379003905
"Gkap1" -6.73406730350384 -2.15306913785497 1.64915933963359 0 -1.12323123471039 -0.000159035379003905
